element_type,total_points,gw,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90
0,7,18,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,19,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,20,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,21,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,22,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,23,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,24,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,25,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,26,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,27,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,28,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,29,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,30,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,31,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,32,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,33,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,34,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
0,7,35,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,2,0,0,90,2,0.0,24.4,0.0,0,2.4,0,0.0,0.0
0,7,36,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,180,4,0.0,45.6,0.0,0,4.5,0,0.0,0.0
0,7,37,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,6,0,0,270,7,0.0,93.2,0.0,0,9.3,0,0.33,2.0
0,7,38,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,7,0,0,360,11,0.0,93.2,0.0,0,9.3,0,0.25,1.75
3,55,6,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,55,9,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,55,10,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,55,11,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,55,12,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,55,13,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,55,14,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,18,0,4.3,11.2,0.0,0,1.6,0,0.0,0.0
3,55,15,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,5,0,1,63,1,42.6,37.6,2.0,0,8.3,0,0.0,0.0
3,55,16,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,6,0,1,108,2,44.1,38.0,2.0,0,8.5,0,0.0,0.0
3,55,17,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,7,0,1,198,5,56.0,38.6,26.0,0,12.2,0,0.0,0.0
3,55,18,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,8,0,1,267,5,73.4,38.6,35.0,0,14.8,1,0.0,0.0
3,55,19,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,17,1,1,357,7,81.7,85.8,69.0,3,23.8,1,0.5,4.29
3,55,20,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,19,1,1,447,9,106.4,96.2,105.0,3,30.9,1,0.4,3.83
3,55,21,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,21,1,1,537,9,123.7,104.2,130.0,3,35.9,2,0.34,3.52
3,55,22,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,32,2,1,716,12,196.4,160.8,172.0,6,53.0,2,0.25,4.02
3,55,23,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,34,2,1,806,14,212.7,171.2,184.0,6,56.9,2,0.22,3.8
3,55,24,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,35,2,1,896,15,215.4,178.0,186.0,6,58.1,2,0.3,3.52
3,55,25,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,36,2,1,956,15,224.4,180.2,198.0,6,60.4,3,0.38,3.39
3,55,26,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,37,2,1,978,15,236.9,181.0,200.0,6,61.9,3,0.37,3.4
3,55,27,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,41,2,2,1002,15,248.2,201.0,204.0,6,65.4,3,0.36,3.68
3,55,28,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,46,2,3,1062,15,262.1,222.8,208.0,6,69.4,4,0.34,3.9
3,55,29,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,46,2,3,1062,15,262.1,222.8,208.0,6,69.4,4,0.34,3.9
3,55,30,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,46,2,3,1092,17,263.0,227.4,208.0,6,70.0,4,0.41,3.79
3,55,31,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,47,2,3,1105,18,263.0,227.4,208.0,6,70.0,4,0.41,3.83
3,55,32,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,48,2,3,1115,18,263.8,228.8,211.0,6,70.5,4,0.4,3.87
3,55,33,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,48,2,3,1115,18,263.8,228.8,211.0,6,70.5,4,0.4,3.87
3,55,34,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,53,2,4,1205,22,294.3,252.0,249.0,6,79.7,4,0.37,3.96
3,55,35,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,53,2,4,1262,24,294.9,252.0,249.0,6,79.7,4,0.43,3.78
3,55,36,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,53,2,4,1288,25,299.7,255.0,251.0,6,80.7,4,0.49,3.7
3,55,37,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,54,2,4,1344,27,323.5,264.8,253.0,6,84.3,4,0.47,3.62
3,55,38,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,55,2,4,1346,28,323.5,264.8,253.0,6,84.3,4,0.47,3.68
3,3,15,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,3,16,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,3,17,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,3,18,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,3,19,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,3,20,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,3,21,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,3,22,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,2,0,0,2,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
3,3,23,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,2,0,0,2,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
3,3,24,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,2,0,0,2,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
3,3,25,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,2,0,0,2,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
3,3,26,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,27,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,28,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,29,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,30,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,31,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,32,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,33,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,34,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,35,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,36,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,37,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,3,38,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,24,0,0.2,3.0,19.0,0,2.2,0,0.0,0.0
3,0,16,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,17,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,18,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,19,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,20,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,21,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,22,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,23,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,24,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,25,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,26,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,27,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,28,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,29,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,30,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,31,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,32,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,33,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,34,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,35,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,36,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,37,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,0,38,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
1,25,20,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,1,0,0,24,0,0.2,4.8,7.0,0,1.2,0,0.0,0.0
1,25,21,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,8,0,0,114,0,1.5,14.2,10.0,1,2.6,1,0.0,0.0
1,25,22,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,10,0,0,294,3,14.0,62.6,18.0,1,9.5,1,0.31,3.06
1,25,23,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,384,5,28.6,71.2,27.0,1,12.7,1,0.23,2.58
1,25,24,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,12,0,0,429,5,38.9,85.8,27.0,1,15.2,1,0.21,2.52
1,25,25,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,19,0,0,519,5,49.6,116.8,46.0,2,21.3,2,0.17,3.29
1,25,26,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,21,0,0,609,6,60.4,136.0,48.0,2,24.5,2,0.15,3.1
1,25,27,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,22,0,0,699,8,60.7,165.6,50.0,2,27.7,2,0.13,2.83
1,25,28,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,23,0,0,789,10,61.2,190.8,50.0,2,30.3,2,0.11,2.62
1,25,29,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,23,0,0,789,10,61.2,190.8,50.0,2,30.3,2,0.11,2.62
1,25,30,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,23,0,0,789,10,61.2,190.8,50.0,2,30.3,2,0.11,2.62
1,25,31,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,23,0,0,789,10,61.2,190.8,50.0,2,30.3,2,0.11,2.62
1,25,32,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,23,0,0,879,12,63.1,202.8,50.0,2,31.7,2,0.2,2.35
1,25,33,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,23,0,0,879,12,63.1,202.8,50.0,2,31.7,2,0.2,2.35
1,25,34,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,23,0,0,935,14,65.3,215.6,54.0,2,33.6,2,0.19,2.21
1,25,35,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,24,0,0,1025,16,65.4,237.6,54.0,2,35.8,2,0.18,2.11
1,25,36,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,25,0,0,1115,18,65.5,247.0,54.0,2,36.8,2,0.16,2.02
1,25,37,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,26,0,0,1205,21,65.8,273.4,54.0,2,39.5,2,0.15,1.94
1,25,38,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,25,0,0,1264,23,65.8,273.4,54.0,2,39.5,2,0.21,1.78
3,15,21,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
3,15,22,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,2,0,0,50,1,0.3,9.0,6.0,0,1.4,0,0.0,0.0
3,15,23,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,3,0,0,82,3,10.9,10.6,8.0,0,2.8,0,0.0,0.0
3,15,24,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,4,0,0,94,3,11.2,13.6,10.0,0,3.3,0,0.0,0.0
3,15,25,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,5,0,0,109,3,12.3,18.8,16.0,0,4.5,0,0.0,0.0
3,15,26,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,7,0,0,176,4,26.9,26.0,29.0,0,8.0,0,0.0,0.0
3,15,27,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,8,0,0,182,4,27.4,30.2,29.0,0,8.5,0,0.0,0.0
3,15,28,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,8,0,0,182,4,27.4,30.2,29.0,0,8.5,0,0.0,0.0
3,15,29,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,2,9,0,0,198,5,27.5,31.8,29.0,0,8.7,0,0.0,0.0
3,15,30,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,10,0,0,209,5,27.8,33.8,39.0,0,9.9,0,0.0,0.0
3,15,31,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,233,7,38.3,36.2,41.0,0,11.4,0,0.0,0.0
3,15,32,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,233,7,38.3,36.2,41.0,0,11.4,0,0.0,0.0
3,15,33,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,233,7,38.3,36.2,41.0,0,11.4,0,0.0,0.0
3,15,34,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,233,7,38.3,36.2,41.0,0,11.4,0,0.0,0.0
3,15,35,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,233,7,38.3,36.2,41.0,0,11.4,0,0.0,0.0
3,15,36,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,233,7,38.3,36.2,41.0,0,11.4,0,0.0,0.0
3,15,37,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,11,0,0,233,7,38.3,36.2,41.0,0,11.4,0,0.0,0.0
3,15,38,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,15,0,1,263,9,38.3,36.2,41.0,0,11.4,0,0.0,0.0
