element_type,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,gw,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90,total_points
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,5,1,5,0,0,228,8,29.1,23.2,14.0,0,6.7,0,0.0,0.0,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,6,1,6,0,0,245,8,31.9,23.2,23.0,0,7.9,0,0.0,0.0,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,7,2,15,0,1,422,11,71.9,69.6,33.0,2,17.6,0,0.21,3.2,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,8,1,17,0,1,512,15,76.2,70.4,38.0,2,18.6,0,0.18,2.99,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,9,1,18,0,1,577,17,77.4,78.2,38.0,2,19.5,0,0.31,2.81,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,10,1,19,0,1,607,18,78.5,84.2,62.0,2,22.6,0,0.3,2.82,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,11,1,21,0,1,697,20,91.5,96.8,64.0,2,25.4,0,0.26,2.71,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,12,1,23,0,1,787,23,94.5,124.6,64.0,2,28.5,0,0.23,2.63,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,13,1,25,0,1,877,25,114.6,148.6,64.0,2,32.9,0,0.21,2.57,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,14,1,28,0,1,967,25,130.3,155.6,68.0,2,35.6,1,0.19,2.61,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,15,1,29,0,1,1057,26,136.1,155.6,70.0,2,36.2,1,0.26,2.47,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,16,1,31,0,1,1147,27,147.2,176.2,70.0,2,39.4,1,0.24,2.43,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,17,1,33,0,1,1237,29,160.9,188.2,76.0,2,42.6,1,0.22,2.4,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,18,1,42,1,1,1327,29,162.4,232.8,88.0,3,48.4,2,0.2,2.85,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,19,1,43,1,1,1417,31,173.2,239.2,96.0,3,50.9,2,0.25,2.73,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,20,1,41,1,1,1472,34,174.3,239.2,96.0,3,50.9,2,0.31,2.51,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,21,1,41,1,1,1472,34,174.3,239.2,96.0,3,50.9,2,0.31,2.51,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,22,1,43,1,1,1562,37,185.1,251.0,100.0,3,53.6,2,0.29,2.48,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,23,1,44,1,1,1652,39,187.6,267.2,113.0,3,56.8,2,0.33,2.4,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,24,1,46,1,1,1742,42,199.6,299.0,115.0,3,61.4,2,0.31,2.38,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,25,1,48,1,1,1832,47,202.2,315.6,115.0,3,63.3,2,0.29,2.36,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,26,1,50,1,1,1922,50,205.4,343.6,115.0,3,66.4,2,0.28,2.34,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,27,1,52,1,1,2012,52,222.4,359.2,121.0,3,70.3,2,0.27,2.33,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,28,1,53,1,1,2102,54,256.2,367.0,126.0,3,75.0,2,0.3,2.27,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,29,1,55,1,1,2192,55,275.5,382.4,138.0,3,79.7,2,0.29,2.26,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,30,1,57,1,1,2282,57,286.7,394.8,143.0,3,82.6,2,0.28,2.25,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,31,1,59,1,1,2372,58,291.0,416.2,147.0,3,85.6,2,0.27,2.24,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,32,1,60,1,1,2462,59,292.9,424.8,152.0,3,87.2,2,0.29,2.19,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,33,1,62,1,1,2552,60,306.5,437.2,153.0,3,89.9,2,0.28,2.19,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,34,1,64,1,1,2642,61,328.5,454.6,153.0,3,93.8,2,0.27,2.18,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,35,1,66,1,1,2732,62,368.6,470.2,155.0,3,99.6,2,0.26,2.17,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,36,1,68,1,1,2822,66,390.1,477.6,157.0,3,102.7,2,0.26,2.17,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,37,1,72,1,2,2912,68,400.9,514.0,157.0,3,107.4,2,0.28,2.23,74
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,38,1,74,1,2,3002,70,445.3,530.4,159.0,3,113.7,2,0.27,2.22,74
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,1,1,2,0,0,60,2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,3,1,4,0,0,140,5,2.6,3.6,10.0,0,1.6,0,0.0,0.0,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,4,1,5,0,0,199,8,18.4,17.6,15.0,0,5.1,0,0.0,0.0,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,5,1,13,1,0,262,9,19.8,53.0,33.0,2,10.6,0,0.0,0.0,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,6,1,15,1,0,334,10,31.6,56.2,54.0,2,14.2,0,0.0,4.04,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,7,2,17,1,0,464,11,54.4,74.4,119.0,2,24.8,1,0.19,3.3,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,8,1,17,1,0,464,11,54.4,74.4,119.0,2,24.8,1,0.19,3.3,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,9,1,19,1,0,539,13,58.3,84.2,130.0,2,27.3,1,0.17,3.17,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,10,1,20,1,0,584,14,59.1,86.2,137.0,2,28.3,1,0.15,3.08,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,11,1,22,1,0,661,15,62.7,87.4,157.0,2,30.8,1,0.14,3.0,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,12,1,24,1,0,740,18,62.9,92.6,166.0,2,32.2,1,0.12,2.92,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,13,1,26,1,0,812,18,75.0,103.8,189.0,2,36.8,2,0.11,2.88,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,14,1,37,2,1,888,18,101.8,166.6,223.0,4,49.2,3,0.1,3.75,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,15,1,39,2,1,978,19,116.1,176.6,235.0,4,52.8,3,0.09,3.59,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,16,1,41,2,1,1059,20,129.4,188.0,252.0,4,57.0,3,0.08,3.48,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,17,1,43,2,1,1149,22,143.5,193.4,269.0,4,60.7,3,0.08,3.37,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,18,1,45,2,1,1228,22,151.3,200.4,279.0,4,63.2,4,0.07,3.3,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,19,1,47,2,1,1312,23,153.5,200.4,286.0,4,64.1,4,0.07,3.22,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,20,1,54,3,1,1370,25,167.9,244.6,338.0,6,75.2,4,0.07,3.55,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,21,1,63,4,1,1452,25,194.0,284.6,357.0,9,83.7,5,0.06,3.9,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,22,1,64,4,1,1510,28,194.8,284.6,366.0,9,84.4,5,0.06,3.81,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,23,1,66,4,1,1572,30,195.5,292.6,373.0,9,86.0,5,0.06,3.78,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,24,1,68,4,1,1657,33,220.1,306.6,409.0,9,93.5,5,0.05,3.69,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,25,1,69,4,1,1702,35,220.5,315.0,409.0,9,94.4,5,0.05,3.65,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,26,1,70,4,1,1738,35,221.2,315.0,409.0,9,94.4,5,0.05,3.62,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,27,1,71,4,1,1759,36,222.0,319.2,413.0,9,95.3,5,0.05,3.63,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,28,1,71,4,1,1759,36,222.0,319.2,413.0,9,95.3,5,0.05,3.63,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,29,1,71,4,1,1784,37,227.3,321.4,439.0,9,98.7,5,0.1,3.58,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,30,1,72,4,1,1828,38,228.2,321.8,444.0,9,99.3,5,0.1,3.54,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,31,1,72,4,1,1828,38,228.2,321.8,444.0,9,99.3,5,0.1,3.54,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,32,1,73,4,1,1834,38,228.5,324.0,444.0,9,99.6,5,0.1,3.58,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,33,1,73,4,1,1834,38,228.5,324.0,444.0,9,99.6,5,0.1,3.58,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,34,1,74,4,1,1839,38,229.8,324.2,444.0,9,99.8,5,0.1,3.62,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,35,1,81,5,1,1872,39,230.1,364.2,470.0,11,106.4,5,0.1,3.89,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,36,1,82,5,1,1877,39,231.4,364.2,472.0,11,106.7,5,0.1,3.93,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,37,1,83,5,1,1879,39,231.4,364.2,472.0,11,106.7,5,0.1,3.98,85
3,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,38,1,85,5,1,1953,41,245.7,364.2,488.0,11,109.4,5,0.09,3.92,85
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,1,1,2,0,0,90,3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,3,1,4,0,0,180,6,0.1,27.6,0.0,0,2.8,0,0.0,0.0,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,4,1,5,0,0,270,11,0.1,70.0,0.0,0,7.0,0,0.0,1.67,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,5,1,7,0,0,360,12,0.1,87.6,0.0,0,8.8,0,0.25,1.75,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,6,1,10,0,0,450,13,0.1,118.2,0.0,0,11.9,0,0.2,2.0,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,7,2,15,0,0,630,16,0.1,167.8,0.0,0,16.9,0,0.14,2.14,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,8,1,15,0,0,720,20,0.1,191.6,0.0,0,19.3,0,0.12,1.88,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,9,1,18,0,0,810,23,0.1,239.4,0.0,0,24.1,0,0.11,2.0,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,10,1,20,0,0,900,25,0.1,277.6,0.0,0,27.9,0,0.1,2.0,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,11,1,21,0,0,990,27,0.1,290.8,0.0,0,29.2,0,0.09,1.91,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,12,1,23,0,0,1080,30,0.1,320.0,0.0,0,32.1,0,0.08,1.92,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,13,1,24,0,0,1170,32,0.1,343.8,0.0,0,34.5,0,0.08,1.85,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,14,1,31,0,0,1260,32,0.1,371.6,0.0,0,37.3,1,0.07,2.21,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,15,1,34,0,0,1350,33,0.1,393.4,0.0,0,39.5,1,0.07,2.27,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,16,1,41,0,0,1440,34,0.1,472.6,0.0,2,47.4,1,0.06,2.56,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,17,1,43,0,0,1530,36,0.1,510.4,0.0,2,51.2,1,0.06,2.53,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,18,1,52,0,0,1620,36,0.1,549.8,0.0,4,55.1,2,0.06,2.89,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,19,1,55,0,0,1710,38,0.1,610.0,0.0,4,61.1,2,0.05,2.89,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,20,1,57,0,0,1800,41,0.1,638.2,0.0,4,63.9,2,0.05,2.85,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,21,1,59,0,0,1890,42,0.2,663.8,0.0,4,66.5,2,0.1,2.81,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,22,1,60,0,0,1980,45,0.2,681.2,0.0,4,68.2,2,0.09,2.73,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,23,1,62,0,0,2070,47,3.2,724.6,0.0,4,72.8,2,0.09,2.7,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,24,1,66,0,0,2160,50,3.3,784.0,0.0,5,78.8,2,0.08,2.75,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,25,1,66,0,0,2250,55,3.3,801.4,0.0,5,80.5,2,0.08,2.64,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,26,1,68,0,0,2340,58,3.3,824.4,0.0,5,82.8,2,0.08,2.62,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,27,1,69,0,0,2430,60,3.3,843.4,0.0,5,84.7,2,0.07,2.56,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,28,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,29,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,30,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,31,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,32,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,33,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,34,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,35,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,36,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,37,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
0,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,38,1,70,0,0,2520,62,3.3,861.4,0.0,5,86.5,2,0.07,2.5,70
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,2,0,0,23,0,1.4,4.0,0.0,0,0.5,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,1,3,0,0,53,2,15.8,9.2,4.0,0,2.9,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,1,3,0,0,53,2,15.8,9.2,4.0,0,2.9,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,3,0,0,53,2,15.8,9.2,4.0,0,2.9,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,2,3,0,0,53,2,15.8,9.2,4.0,0,2.9,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8,1,3,0,0,53,2,15.8,9.2,4.0,0,2.9,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,1,4,0,0,67,3,16.6,11.6,6.0,0,3.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,5,0,0,76,3,16.6,11.6,6.0,0,3.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,11,1,6,0,0,88,4,28.9,14.0,8.0,0,5.1,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12,1,6,0,0,88,4,28.9,14.0,8.0,0,5.1,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13,1,6,0,0,88,4,28.9,14.0,8.0,0,5.1,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,7,0,0,101,4,40.9,19.2,14.0,0,7.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15,1,8,0,0,102,4,41.2,19.4,14.0,0,7.5,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,8,0,0,114,4,51.2,23.4,14.0,0,8.9,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,17,1,9,0,0,117,4,51.5,23.4,14.0,0,8.9,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18,1,10,0,0,127,4,52.0,23.4,16.0,0,9.1,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,20,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,23,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,24,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,27,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,28,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,29,1,11,0,0,132,5,52.5,23.8,18.0,0,9.4,0,0.0,0.0,11
